t,t_sec,p_base_x,p_base_y,p_base_z,q_base_x,q_base_y,q_base_z,q_base_w,v_base_x,v_base_y,v_base_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11
2.793000000000000000e+03,1.396499999999999986e+01,-2.808094766528029584e+00,-9.675528211894698360e-01,8.390868680249848888e-01,-3.420940361969995128e-03,-2.430049322832792281e-03,3.447245817747426888e-02,1.001663884587348230e+00,2.087125011284085563e-01,-6.033549096559216729e-02,-6.130320533629162599e-02,-6.221469999999999778e-02,7.546739999999999560e-01,-1.356519999999999948e+00,1.155349999999999988e-01,8.848120000000000429e-01,-1.741300000000000070e+00,-1.175709999999999950e-01,9.337520000000000264e-01,-1.744439999999999991e+00,5.951549999999999896e-02,7.372400000000000064e-01,-1.301279999999999992e+00
2.794000000000000000e+03,1.397000000000000064e+01,-2.807046252226077065e+00,-9.678424045121156727e-01,8.387820502354066399e-01,-3.054030269127352894e-03,-2.334476413901997571e-03,3.354825797154929040e-02,1.001696677411954006e+00,2.106964557960248619e-01,-5.550452414604348933e-02,-6.062338988370164633e-02,-6.159520000000000273e-02,7.577720000000000011e-01,-1.356549999999999923e+00,1.129690000000000000e-01,8.956089999999999884e-01,-1.758960000000000079e+00,-1.169960000000000028e-01,9.392829999999999790e-01,-1.764710000000000001e+00,5.774549999999999822e-02,7.390539999999999887e-01,-1.301279999999999992e+00
2.795000000000000000e+03,1.397499999999999964e+01,-2.805983294764373248e+00,-9.681108545635138674e-01,8.384778420330573079e-01,-2.857210665488079792e-03,-2.351353594298862329e-03,3.260919876466782108e-02,1.001728228448963920e+00,2.144874527038433121e-01,-5.187992346806488686e-02,-6.105963273439696942e-02,-6.026770000000000044e-02,7.621970000000000134e-01,-1.356489999999999974e+00,1.089859999999999995e-01,9.075999999999999623e-01,-1.778990000000000071e+00,-1.146059999999999995e-01,9.459199999999999831e-01,-1.787889999999999979e+00,5.517910000000000176e-02,7.409569999999999768e-01,-1.301279999999999992e+00
2.796000000000000000e+03,1.398000000000000043e+01,-2.804900156258754773e+00,-9.683684137631215494e-01,8.381789951446874110e-01,-2.759276172011465578e-03,-2.363846109666766296e-03,3.168004763011900149e-02,1.001758288830602028e+00,2.187679711676184802e-01,-5.114681631629085234e-02,-5.847908080392636571e-02,-6.026770000000000044e-02,7.621970000000000134e-01,-1.356489999999999974e+00,1.089859999999999995e-01,9.075999999999999623e-01,-1.778990000000000071e+00,-1.146059999999999995e-01,9.459199999999999831e-01,-1.787889999999999979e+00,5.517910000000000176e-02,7.409569999999999768e-01,-1.301279999999999992e+00
2.797000000000000000e+03,1.398499999999999943e+01,-2.803795616476705277e+00,-9.686223534604627705e-01,8.378930534421806797e-01,-2.661481183249059419e-03,-2.373982620470435189e-03,3.074872150455113667e-02,1.001787548775862291e+00,2.230479985103014373e-01,-5.043212190995859795e-02,-5.589756240912240742e-02,-5.805529999999999718e-02,7.670639999999999681e-01,-1.356489999999999974e+00,1.027030000000000026e-01,9.195480000000000320e-01,-1.799520000000000008e+00,-1.107559999999999933e-01,9.497259999999999591e-01,-1.812580000000000080e+00,5.270110000000000072e-02,7.435680000000000067e-01,-1.301279999999999992e+00
2.798000000000000000e+03,1.399000000000000021e+01,-2.802669496892994605e+00,-9.688693236369355644e-01,8.376140860355919537e-01,-2.676012798234751917e-03,-2.386743212033935312e-03,2.979933074994502162e-02,1.001816169929036882e+00,2.274002347462572571e-01,-4.835713198759390707e-02,-5.568938535940085727e-02,-5.761279999999999873e-02,7.681259999999999755e-01,-1.356459999999999999e+00,1.012429999999999997e-01,9.213179999999999703e-01,-1.803199999999999914e+00,-1.099159999999999998e-01,9.499469999999999859e-01,-1.816859999999999919e+00,5.221429999999999821e-02,7.441870000000000429e-01,-1.301279999999999992e+00
2.799000000000000000e+03,1.399500000000000099e+01,-2.801521512735471564e+00,-9.691114973350221096e-01,8.373335037849146678e-01,-2.687013007817211970e-03,-2.410907445100285949e-03,2.889491951407430897e-02,1.001842576029162490e+00,2.317929479410324733e-01,-4.851354174195281199e-02,-5.654347482634512062e-02,-5.668349999999999778e-02,7.702499999999999902e-01,-1.356459999999999999e+00,9.845500000000000085e-02,9.246809999999999752e-01,-1.809309999999999974e+00,-1.077029999999999932e-01,9.496820000000000261e-01,-1.825299999999999923e+00,5.106390000000000234e-02,7.454260000000000330e-01,-1.301279999999999992e+00
2.800000000000000000e+03,1.400000000000000000e+01,-2.800352862741590343e+00,-9.693554429471820111e-01,8.370467109376868997e-01,-2.689923395059569140e-03,-2.434429649023283574e-03,2.800117580494612332e-02,1.001867889519391097e+00,2.356664729003115910e-01,-4.906585625653041988e-02,-5.817363022833486885e-02,-5.522330000000000294e-02,7.736129999999999951e-01,-1.356459999999999999e+00,9.376460000000000350e-02,9.290610000000000257e-01,-1.816049999999999942e+00,-1.035439999999999972e-01,9.479119999999999768e-01,-1.835900000000000087e+00,4.947089999999999821e-02,7.470189999999999886e-01,-1.301279999999999992e+00
2.801000000000000000e+03,1.400500000000000078e+01,-2.799165979310470398e+00,-9.695951859592935040e-01,8.367539543752514630e-01,-2.767092059613124409e-03,-2.385524986427561573e-03,2.709923763689821991e-02,1.001892598946442670e+00,2.390882883868777065e-01,-4.683114680070130098e-02,-5.892910209700337465e-02,-5.429409999999999792e-02,7.757810000000000539e-01,-1.356400000000000050e+00,9.053440000000000099e-02,9.309199999999999697e-01,-1.819420000000000037e+00,-1.005790000000000017e-01,9.458760000000000501e-01,-1.841909999999999936e+00,4.876289999999999791e-02,7.480369999999999520e-01,-1.301279999999999992e+00
2.802000000000000000e+03,1.400999999999999979e+01,-2.797962124601797385e+00,-9.698226083919774254e-01,8.364527497950495771e-01,-2.815307254513489676e-03,-2.405116114092662946e-03,2.623377082699843849e-02,1.001915452901003256e+00,2.424540130403849136e-01,-4.413809004591090490e-02,-6.155274454256857292e-02,-5.305510000000000087e-02,7.791890000000000205e-01,-1.356379999999999919e+00,8.571120000000000128e-02,9.314949999999999619e-01,-1.823120000000000074e+00,-9.597700000000000675e-02,9.417170000000000263e-01,-1.848340000000000094e+00,4.743540000000000256e-02,7.498949999999999783e-01,-1.301279999999999992e+00
2.803000000000000000e+03,1.401500000000000057e+01,-2.796739752553726976e+00,-9.700355541324495734e-01,8.361415323031077262e-01,-2.919638675982155242e-03,-2.446145401797705614e-03,2.532196108136385362e-02,1.001938514282066484e+00,2.464950129214207031e-01,-4.103982642435676648e-02,-6.293429394294737522e-02,-5.212579999999999991e-02,7.816659999999999719e-01,-1.356319999999999970e+00,8.208269999999999456e-02,9.310530000000000195e-01,-1.824219999999999953e+00,-9.239279999999999715e-02,9.383540000000000214e-01,-1.850340000000000096e+00,4.659470000000000278e-02,7.513999999999999568e-01,-1.301279999999999992e+00
2.804000000000000000e+03,1.401999999999999957e+01,-2.795497206503114729e+00,-9.702366958632482330e-01,8.358220342802902270e-01,-3.052343312484439696e-03,-2.519927774368257815e-03,2.442774134777395481e-02,1.001960136257449285e+00,2.505226376561899282e-01,-3.941604255663781753e-02,-6.486487734145666983e-02,-5.075410000000000338e-02,7.852059999999999595e-01,-1.356209999999999916e+00,7.708249999999999824e-02,9.284860000000000335e-01,-1.823479999999999990e+00,-8.664040000000000630e-02,9.319380000000000441e-01,-1.849679999999999991e+00,4.544419999999999710e-02,7.534800000000000386e-01,-1.301279999999999992e+00
2.805000000000000000e+03,1.402500000000000036e+01,-2.794232408615879848e+00,-9.704349924391771909e-01,8.354911719995391506e-01,-3.150236721306375574e-03,-2.596658409844247034e-03,2.353993294182677928e-02,1.001980888521773139e+00,2.553951038083588920e-01,-3.990257631992164683e-02,-6.747988631073253973e-02,-4.978060000000000124e-02,7.875069999999999570e-01,-1.356119999999999992e+00,7.363110000000000488e-02,9.260519999999999863e-01,-1.821399999999999908e+00,-8.279069999999999485e-02,9.266720000000000512e-01,-1.847129999999999939e+00,4.464769999999999850e-02,7.549400000000000555e-01,-1.301279999999999992e+00
2.806000000000000000e+03,1.403000000000000114e+01,-2.792945502302215388e+00,-9.706260677777435175e-01,8.351487123691925252e-01,-3.200264995642648595e-03,-2.674860199432707586e-03,2.263792495922105699e-02,1.002001309286817854e+00,2.593671473607744860e-01,-3.652803378872133966e-02,-6.950390810845646916e-02,-4.836460000000000065e-02,7.909589999999999677e-01,-1.356009999999999938e+00,6.796710000000000251e-02,9.217159999999999798e-01,-1.816529999999999978e+00,-7.699400000000000688e-02,9.172470000000000345e-01,-1.840600000000000014e+00,4.345299999999999857e-02,7.574619999999999687e-01,-1.301250000000000018e+00
2.807000000000000000e+03,1.403500000000000014e+01,-2.791633727528932685e+00,-9.708082433335354366e-01,8.347964140002430700e-01,-3.269552651278884777e-03,-2.700297708972428448e-03,2.179251118756636227e-02,1.002019760736268417e+00,2.653423464452173697e-01,-3.634282794447033643e-02,-7.141538408429315421e-02,-4.641769999999999924e-02,7.956490000000000506e-01,-1.355779999999999985e+00,6.159520000000000273e-02,9.128659999999999553e-01,-1.806820000000000093e+00,-6.849810000000000620e-02,9.021580000000000155e-01,-1.828060000000000018e+00,4.150600000000000123e-02,7.605150000000000521e-01,-1.301279999999999992e+00
2.808000000000000000e+03,1.404000000000000092e+01,-2.790294360630174886e+00,-9.709882954281157108e-01,8.344443565764826376e-01,-3.333140523255121151e-03,-2.756408359137591749e-03,2.092467481117077366e-02,1.002037896690211038e+00,2.704035768389702055e-01,-3.567845152230184058e-02,-6.940749651225459893e-02,-4.641769999999999924e-02,7.956490000000000506e-01,-1.355779999999999985e+00,6.159520000000000273e-02,9.128659999999999553e-01,-1.806820000000000093e+00,-6.849810000000000620e-02,9.021580000000000155e-01,-1.828060000000000018e+00,4.150600000000000123e-02,7.605150000000000521e-01,-1.301279999999999992e+00
2.809000000000000000e+03,1.404499999999999993e+01,-2.788929699483237989e+00,-9.711650322341712771e-01,8.341023393576726397e-01,-3.396814036470511243e-03,-2.811360708412364087e-03,2.005563888770468817e-02,1.002055300513030822e+00,2.754600648393508155e-01,-3.501671132301061029e-02,-6.739930411748637495e-02,-4.424940000000000123e-02,8.020650000000000279e-01,-1.355410000000000004e+00,5.305510000000000087e-02,8.980869999999999687e-01,-1.791009999999999991e+00,-5.774549999999999822e-02,8.779979999999999452e-01,-1.808280000000000109e+00,3.938200000000000034e-02,7.643210000000000282e-01,-1.301279999999999992e+00
2.810000000000000000e+03,1.405000000000000071e+01,-2.787539277833381401e+00,-9.713337277113347490e-01,8.337609336049105480e-01,-3.462629366210003782e-03,-2.887586078271932484e-03,1.919803510865990617e-02,1.002071655883233214e+00,2.807080562922616984e-01,-3.246200348852632672e-02,-6.916290847592478086e-02,-4.389540000000000108e-02,8.033930000000000238e-01,-1.355359999999999898e+00,5.146209999999999674e-02,8.943699999999999983e-01,-1.787309999999999954e+00,-5.553310000000000191e-02,8.725549999999999695e-01,-1.803849999999999953e+00,3.885099999999999665e-02,7.650730000000000031e-01,-1.301250000000000018e+00
2.811000000000000000e+03,1.405499999999999972e+01,-2.786121706872216386e+00,-9.714936965389926460e-01,8.334102167381313153e-01,-3.561565978292072394e-03,-2.894587309769653619e-03,1.836364016723883094e-02,1.002086927049735454e+00,2.863204038602894519e-01,-3.152557407293596348e-02,-7.112384605452870545e-02,-4.309899999999999842e-02,8.060920000000000307e-01,-1.355299999999999949e+00,4.836460000000000065e-02,8.866699999999999582e-01,-1.779349999999999987e+00,-5.124089999999999895e-02,8.620679999999999454e-01,-1.794010000000000105e+00,3.778900000000000314e-02,7.665769999999999529e-01,-1.301279999999999992e+00
2.812000000000000000e+03,1.406000000000000050e+01,-2.784678273578383045e+00,-9.716461492681905954e-01,8.330540883330224133e-01,-3.694619095402160679e-03,-2.939685245520703202e-03,1.752257650170240683e-02,1.002101373806674633e+00,2.910526712362957458e-01,-2.945472765585618879e-02,-7.132752557844404540e-02,-4.172719999999999901e-02,8.100749999999999895e-01,-1.355240000000000000e+00,4.389540000000000108e-02,8.743689999999999518e-01,-1.765409999999999924e+00,-4.504589999999999983e-02,8.450760000000000494e-01,-1.777770000000000072e+00,3.610750000000000071e-02,7.690110000000000001e-01,-1.301279999999999992e+00
2.813000000000000000e+03,1.406499999999999950e+01,-2.783211063433812082e+00,-9.717867648915382572e-01,8.326853467531430963e-01,-3.766772652902154479e-03,-2.973888539881122499e-03,1.665715886243180482e-02,1.002115763024138184e+00,2.958315856226654827e-01,-2.679188206577873613e-02,-7.616910577966877482e-02,-4.088649999999999923e-02,8.124639999999999640e-01,-1.355210000000000026e+00,4.106350000000000278e-02,8.653419999999999446e-01,-1.754950000000000010e+00,-4.128470000000000056e-02,8.332610000000000294e-01,-1.765830000000000011e+00,3.504560000000000314e-02,7.706039999999999557e-01,-1.301279999999999992e+00
2.814000000000000000e+03,1.407000000000000028e+01,-2.781719916589883823e+00,-9.719158968906423945e-01,8.322949326599473618e-01,-3.818426620647494101e-03,-2.971646397236538464e-03,1.577309319810646024e-02,1.002129879057042094e+00,3.006276927305689406e-01,-2.486159089125022925e-02,-7.999655980369073383e-02,-4.022270000000000012e-02,8.144109999999999960e-01,-1.355210000000000026e+00,3.911649999999999849e-02,8.581739999999999924e-01,-1.746450000000000058e+00,-3.880680000000000240e-02,8.239250000000000185e-01,-1.756029999999999980e+00,3.420480000000000048e-02,7.718869999999999898e-01,-1.301250000000000018e+00
2.815000000000000000e+03,1.407500000000000107e+01,-2.780202145297951510e+00,-9.720374537097487000e-01,8.318921664618567080e-01,-3.861987365080029027e-03,-2.978358666656960932e-03,1.488755988058848741e-02,1.002143238776838752e+00,3.064809765979464862e-01,-2.376221257156929667e-02,-8.110991316672414020e-02,-3.867400000000000004e-02,8.198090000000000099e-01,-1.355189999999999895e+00,3.416059999999999930e-02,8.374209999999999710e-01,-1.721419999999999950e+00,-3.225780000000000314e-02,7.987020000000000231e-01,-1.728050000000000086e+00,3.225780000000000314e-02,7.750730000000000119e-01,-1.301279999999999992e+00
2.816000000000000000e+03,1.408000000000000007e+01,-2.778658774583466329e+00,-9.721486595314858814e-01,8.314780412266719045e-01,-3.905426354088127779e-03,-2.966298046512142253e-03,1.403981167527696555e-02,1.002155341472119376e+00,3.108682948085240705e-01,-2.072073027680042603e-02,-8.454023437043642342e-02,-3.770049999999999790e-02,8.241460000000000452e-01,-1.355159999999999920e+00,3.097460000000000144e-02,8.192340000000000177e-01,-1.700360000000000094e+00,-2.743469999999999936e-02,7.793649999999999745e-01,-1.704790000000000028e+00,3.084189999999999848e-02,7.777279999999999749e-01,-1.301279999999999992e+00
2.817000000000000000e+03,1.408500000000000085e+01,-2.777092681914095529e+00,-9.722462631003846445e-01,8.310530136201028650e-01,-3.994651386184603498e-03,-2.961888157440048606e-03,1.315096779421564936e-02,1.002167060951918653e+00,3.155694807441954408e-01,-1.832069847048095612e-02,-8.547087699431592245e-02,-3.699249999999999761e-02,8.299429999999999863e-01,-1.355189999999999895e+00,2.712490000000000040e-02,7.945870000000000433e-01,-1.668719999999999981e+00,-2.185919999999999877e-02,7.529040000000000177e-01,-1.671550000000000091e+00,2.898339999999999944e-02,7.815779999999999950e-01,-1.301250000000000018e+00
2.818000000000000000e+03,1.408999999999999986e+01,-2.775497075683762027e+00,-9.723360682475640226e-01,8.306188548006546712e-01,-4.044561414986158621e-03,-2.925584824735229933e-03,1.223734137193245586e-02,1.002178539974103444e+00,3.226737255531164084e-01,-1.760278915036540826e-02,-8.819273801513603794e-02,-3.681550000000000100e-02,8.313589999999999591e-01,-1.355189999999999895e+00,2.646120000000000069e-02,7.885689999999999644e-01,-1.660420000000000007e+00,-2.053169999999999995e-02,7.460900000000000309e-01,-1.663459999999999939e+00,2.840809999999999863e-02,7.825959999999999583e-01,-1.301230000000000109e+00
2.819000000000000000e+03,1.409500000000000064e+01,-2.773863592604209227e+00,-9.724234102347423248e-01,8.301723290098894648e-01,-4.058807435454333395e-03,-2.938931410670204102e-03,1.135656715059077219e-02,1.002188811142393776e+00,3.307193171933072717e-01,-1.733619060487933891e-02,-9.041753327820292729e-02,-3.641729999999999967e-02,8.340579999999999661e-01,-1.355189999999999895e+00,2.508940000000000128e-02,7.758699999999999486e-01,-1.643100000000000005e+00,-1.778829999999999995e-02,7.327709999999999502e-01,-1.646239999999999926e+00,2.725769999999999929e-02,7.844100000000000517e-01,-1.301230000000000109e+00
2.820000000000000000e+03,1.409999999999999964e+01,-2.772190107102373346e+00,-9.725066338713299618e-01,8.297191892418107617e-01,-4.020455348669934106e-03,-2.920664124960306324e-03,1.044023129553983513e-02,1.002198983866197768e+00,3.386755490530642954e-01,-1.595636055760165165e-02,-9.083839487565437132e-02,-3.601900000000000240e-02,8.368459999999999788e-01,-1.355159999999999920e+00,2.371770000000000128e-02,7.627279999999999616e-01,-1.625059999999999949e+00,-1.535459999999999950e-02,7.186550000000000438e-01,-1.628619999999999957e+00,2.601869999999999877e-02,7.862240000000000339e-01,-1.301230000000000109e+00
2.821000000000000000e+03,1.410500000000000043e+01,-2.770481287610532029e+00,-9.725781318311050860e-01,8.292612798487208892e-01,-3.997295977716471688e-03,-2.955812128883851878e-03,9.549720259337580314e-03,1.002207854526484532e+00,3.448526208279041882e-01,-1.264507318961090830e-02,-9.232525387667298022e-02,-3.526680000000000093e-02,8.415359999999999507e-01,-1.355189999999999895e+00,2.190349999999999936e-02,7.426380000000000203e-01,-1.597690000000000055e+00,-1.212429999999999931e-02,6.974160000000000359e-01,-1.602230000000000043e+00,2.416019999999999973e-02,7.892329999999999623e-01,-1.301250000000000018e+00
2.822000000000000000e+03,1.410999999999999943e+01,-2.768737855431626649e+00,-9.726366732680117311e-01,8.287904750434822443e-01,-3.988103939929303447e-03,-2.992347655643646381e-03,8.606365230616776912e-03,1.002216327641929139e+00,3.525202302743814520e-01,-1.077410190542383260e-02,-9.599655735417612912e-02,-3.455880000000000063e-02,8.462709999999999955e-01,-1.355189999999999895e+00,2.093000000000000069e-02,7.224610000000000198e-01,-1.569450000000000012e+00,-9.557879999999999501e-03,6.774590000000000334e-01,-1.574980000000000047e+00,2.208049999999999943e-02,7.921540000000000248e-01,-1.301250000000000018e+00
2.823000000000000000e+03,1.411500000000000021e+01,-2.766949768050548375e+00,-9.726861191224612790e-01,8.283072843859153878e-01,-3.960438460647822990e-03,-2.992970677239905394e-03,7.672138473192500162e-03,1.002224022550376681e+00,3.627152073834322143e-01,-9.007905069245081969e-03,-9.727967361471702434e-02,-3.438179999999999709e-02,8.493239999999999679e-01,-1.355210000000000026e+00,2.044320000000000165e-02,7.096280000000000365e-01,-1.550210000000000088e+00,-8.141900000000000526e-03,6.655999999999999694e-01,-1.556489999999999929e+00,2.066449999999999884e-02,7.941890000000000338e-01,-1.301250000000000018e+00
2.824000000000000000e+03,1.412000000000000099e+01,-2.765113482998454941e+00,-9.727268758823222061e-01,8.278197228009079867e-01,-3.846633632398769979e-03,-2.971602306710108537e-03,6.815740815872780613e-03,1.002230719295035710e+00,3.717996077725571058e-01,-7.299280578109622677e-03,-9.774495123699575294e-02,-3.420480000000000048e-02,8.543680000000000163e-01,-1.355240000000000000e+00,2.013349999999999862e-02,6.914860000000000451e-01,-1.521169999999999911e+00,-6.504669999999999723e-03,6.470599999999999685e-01,-1.528860000000000108e+00,1.858479999999999854e-02,7.974189999999999889e-01,-1.301230000000000109e+00
2.825000000000000000e+03,1.412500000000000000e+01,-2.763226711390328383e+00,-9.727473146796287162e-01,8.273089698989977148e-01,-3.800145287128964267e-03,-2.968890947180438319e-03,5.897660126300004191e-03,1.002236727634474578e+00,3.829109969016004089e-01,-8.803044652607648580e-04,-1.065561020563987049e-01,-3.407210000000000100e-02,8.575979999999999714e-01,-1.355210000000000026e+00,2.017769999999999980e-02,6.799370000000000136e-01,-1.502140000000000031e+00,-5.708180000000000198e-03,6.353339999999999543e-01,-1.510739999999999972e+00,1.725729999999999972e-02,7.996320000000000094e-01,-1.301199999999999912e+00
2.826000000000000000e+03,1.413000000000000078e+01,-2.761284759456260840e+00,-9.727468772751673987e-01,8.267839264282047518e-01,-3.764564539562439190e-03,-2.940663600694875830e-03,4.972447165414015449e-03,1.002241962478465975e+00,3.938708074944476389e-01,1.051216583611932869e-03,-1.034613528129615379e-01,-3.389509999999999745e-02,8.608729999999999993e-01,-1.355210000000000026e+00,2.017769999999999980e-02,6.683879999999999821e-01,-1.483610000000000095e+00,-5.132939999999999899e-03,6.249789999999999512e-01,-1.492480000000000029e+00,1.575280000000000083e-02,8.019770000000000509e-01,-1.301199999999999912e+00
2.827000000000000000e+03,1.413499999999999979e+01,-2.759289892316831860e+00,-9.727403594445803714e-01,8.262736714457913356e-01,-3.694650511254127852e-03,-2.868329104425056900e-03,4.034070587085014127e-03,1.002246648561286868e+00,4.040774029968706715e-01,1.551465427199550827e-03,-1.006408638232255126e-01,-3.362960000000000255e-02,8.660940000000000305e-01,-1.355210000000000026e+00,2.031049999999999869e-02,6.517939999999999845e-01,-1.456020000000000092e+00,-5.088689999999999880e-03,6.106869999999999798e-01,-1.466169999999999973e+00,1.345179999999999987e-02,8.052070000000000061e-01,-1.301230000000000109e+00
2.828000000000000000e+03,1.414000000000000057e+01,-2.757241959629619821e+00,-9.727250882172341351e-01,8.257568794725762551e-01,-3.576161687054859196e-03,-2.852423081156329684e-03,3.121739272812366992e-03,1.002250380656526385e+00,4.150967753804953309e-01,4.551907208525050527e-03,-1.060758519881644102e-01,-3.340830000000000188e-02,8.715370000000000061e-01,-1.355189999999999895e+00,2.039900000000000047e-02,6.363069999999999560e-01,-1.430090000000000083e+00,-5.132939999999999899e-03,5.967479999999999452e-01,-1.440849999999999964e+00,1.092959999999999939e-02,8.088359999999999994e-01,-1.301199999999999912e+00
2.829000000000000000e+03,1.414499999999999957e+01,-2.755135979199719642e+00,-9.726937327543087042e-01,8.252205586309773189e-01,-3.434887603965035285e-03,-2.812775483630053103e-03,2.108527090435366458e-03,1.002253630568041842e+00,4.272971261952238642e-01,7.983906220202284174e-03,-1.084524681084919895e-01,-3.349680000000000019e-02,8.785730000000000484e-01,-1.355269999999999975e+00,2.075300000000000061e-02,6.189170000000000504e-01,-1.397869999999999946e+00,-5.531180000000000124e-03,5.816590000000000371e-01,-1.409759999999999902e+00,7.610900000000000304e-03,8.136590000000000211e-01,-1.301169999999999938e+00
2.830000000000000000e+03,1.415000000000000036e+01,-2.752961842067091602e+00,-9.726448101372918709e-01,8.246712466562277077e-01,-3.392036751872321097e-03,-2.691831540203096229e-03,1.137484176833445911e-03,1.002255681097127038e+00,4.423607110866697445e-01,1.157955534892391412e-02,-1.112728596201414261e-01,-3.349680000000000019e-02,8.804309999999999636e-01,-1.355240000000000000e+00,2.088570000000000010e-02,6.156869999999999843e-01,-1.390560000000000018e+00,-5.575430000000000143e-03,5.784289999999999710e-01,-1.402430000000000065e+00,6.858659999999999930e-03,8.148090000000000055e-01,-1.301169999999999938e+00
2.831000000000000000e+03,1.415500000000000114e+01,-2.750716119519426517e+00,-9.725469647509621396e-01,8.241380388660524137e-01,-3.458009817150694502e-03,-2.660202807813806265e-03,2.094547481800752169e-04,1.002256163687667012e+00,4.559338156431017586e-01,2.755563006742663135e-02,-1.020107240973468776e-01,-3.309859999999999886e-02,8.885290000000000132e-01,-1.355240000000000000e+00,1.880599999999999980e-02,6.277669999999999639e-01,-1.374610000000000110e+00,-4.955939999999999825e-03,5.690039999999999543e-01,-1.376600000000000046e+00,5.177179999999999976e-03,8.199859999999999927e-01,-1.301060000000000105e+00
2.832000000000000000e+03,1.416000000000000014e+01,-2.748447931887164852e+00,-9.723513065691965496e-01,8.236826466555100534e-01,-4.444960082397504154e-03,-2.850594219480391458e-03,-7.177183666065621668e-04,1.002251514019756096e+00,4.513438395537343051e-01,5.073239158361537993e-02,-8.015407893130653549e-02,-3.309859999999999886e-02,8.885290000000000132e-01,-1.355240000000000000e+00,1.880599999999999980e-02,6.277669999999999639e-01,-1.374610000000000110e+00,-4.955939999999999825e-03,5.690039999999999543e-01,-1.376600000000000046e+00,5.177179999999999976e-03,8.199859999999999927e-01,-1.301060000000000105e+00
2.833000000000000000e+03,1.416500000000000092e+01,-2.746202656466933067e+00,-9.720393936742294239e-01,8.233364189012080114e-01,-5.432017085283249135e-03,-3.049681360617652760e-03,-1.634947577519686897e-03,1.002244987821085509e+00,4.467686970367118482e-01,7.405748348862357944e-02,-5.834500361278580766e-02,-3.274459999999999871e-02,8.972020000000000550e-01,-1.355159999999999920e+00,2.035469999999999988e-02,6.401120000000000143e-01,-1.389389999999999903e+00,-7.964899999999999584e-04,5.878100000000000547e-01,-1.363320000000000087e+00,3.761200000000000133e-03,8.262260000000000160e-01,-1.300000000000000044e+00
2.834000000000000000e+03,1.416999999999999993e+01,-2.743950747558538517e+00,-9.716864254415541469e-01,8.231370625635051619e-01,-5.774287803572159677e-03,-3.208080315453912430e-03,-2.182838206017351495e-03,1.002241536292775459e+00,4.539889781463783414e-01,6.713828421774638289e-02,-2.139635480083433919e-02,-3.261180000000000329e-02,8.983520000000000394e-01,-1.355019999999999891e+00,2.079719999999999833e-02,6.400240000000000373e-01,-1.394859999999999989e+00,-7.079910000000000456e-04,5.912610000000000365e-01,-1.364880000000000093e+00,3.451459999999999945e-03,8.274200000000000443e-01,-1.299469999999999903e+00
2.835000000000000000e+03,1.417500000000000071e+01,-2.741656856885525073e+00,-9.713196910461088240e-01,8.230758770905317601e-01,-5.918374820430851412e-03,-3.376075465406871978e-03,-2.668674868959756367e-03,1.002238968091176075e+00,4.635654669690628116e-01,7.955714095756644122e-02,-3.077881466185914284e-03,-3.053209999999999952e-02,8.983959999999999724e-01,-1.354370000000000074e+00,2.274419999999999914e-02,6.407760000000000122e-01,-1.404819999999999958e+00,-1.150490000000000106e-03,5.949780000000000069e-01,-1.370449999999999946e+00,2.964710000000000175e-03,8.285270000000000135e-01,-1.298890000000000100e+00
2.836000000000000000e+03,1.417999999999999972e+01,-2.739340105499828315e+00,-9.709431370496696134e-01,8.230642584127908501e-01,-5.793581625247426654e-03,-3.337414101059635405e-03,-3.274681413402898058e-03,1.002238029897486671e+00,4.631339543688798854e-01,7.106240423930802741e-02,-1.569944836321464539e-03,-2.862939999999999929e-02,8.977770000000000472e-01,-1.351990000000000025e+00,2.685939999999999855e-02,6.455549999999999899e-01,-1.414979999999999905e+00,-3.362959999999999908e-03,5.960400000000000142e-01,-1.381709999999999994e+00,1.017740000000000051e-03,8.292789999999999884e-01,-1.299190000000000067e+00
2.837000000000000000e+03,1.418500000000000050e+01,-2.737025153928225762e+00,-9.705985879121593607e-01,8.230649024554930193e-01,-5.407990897346479781e-03,-2.860250627001344886e-03,-3.841641095405237336e-03,1.002239647203494011e+00,4.628541360662969395e-01,6.675049051031205216e-02,1.827045207553660688e-03,-2.862939999999999929e-02,8.987950000000000106e-01,-1.349609999999999976e+00,2.955860000000000085e-02,6.482099999999999529e-01,-1.417340000000000044e+00,-7.920649999999999566e-03,5.964380000000000237e-01,-1.388020000000000032e+00,-2.389469999999999875e-03,8.282610000000000250e-01,-1.299029999999999907e+00
2.838000000000000000e+03,1.418999999999999950e+01,-2.734686630744132430e+00,-9.702818927564886842e-01,8.230464326597279889e-01,-5.143276357808653811e-03,-2.313535272737395412e-03,-4.248573428888312298e-03,1.002240809346113926e+00,4.725611049261980723e-01,5.992284597372404126e-02,-9.217337508125884177e-03,-2.486820000000000003e-02,9.039279999999999538e-01,-1.346340000000000092e+00,3.327560000000000240e-02,6.521930000000000227e-01,-1.414570000000000105e+00,-1.601829999999999921e-02,6.051999999999999602e-01,-1.391219999999999901e+00,-3.893950000000000189e-03,8.286149999999999904e-01,-1.297800000000000065e+00
